TOTAL_STIMULUS_REC: 708
NLP_parse_percentage_in_AF: 1
Logged_at: 08:00:00:000
Prev_topic_percentage_in_af: 0
Current_topic_percentage_in_af: 0
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
2150957128365719108, treat, 16:11:43:702, 16:12:09:478, 3.72033, 25.776, 1, 150, 0.000360043
2156967644893522867, nearly%4:02:00::, 16:11:21:526, 16:11:35:719, 1.96205e-05, 14.193, 1,  - , 70.942
2159101137739095953, bees, 16:11:23:105, 16:12:00:403, 0.250654, 37.2983, 0, 850, 0.668208
2159168275681244860, central, 16:11:47:622, 16:12:09:478, 27.4719, 21.8557, 1,  - ,  - 
2177746469560030755, will, 16:11:48:616, 16:12:09:478, 5.67507, 20.8616, 1, 100, 0.00036
2185903656145027722, 1893, 16:11:43:841, 16:11:50:545, 3.04228, 6.70346, 0,  - ,  - 
2186992233432277646, minerals, 16:11:47:334, 16:11:53:423, 0.679489, 6.08823, 0, 50, 0.000359997
2195506745824741406, rigid, 16:11:26:584, 16:12:06:526, 0, 39.9415, 1, 100, 0.000302111
2211074945641679816, symbol, 16:11:44:694, 16:12:02:535, 0, 17.8409, 1, 50, 0.000359998
2213565432676102882, wings, 16:11:29:563, 16:11:36:657, 0, 7.09401, 1, 50, 7.86164e-05
2215203366637039461, eight, 16:11:31:313, 16:12:09:478, 11.4139, 38.1643, 1, 150, 0.000138497
2263783472620955547, 1.000000, 16:11:27:412, 16:11:30:440, 0, 3.02745, 1,  - , 4.62105
2264428418476282409, to_the_highest_degree, 16:11:29:324, 16:11:30:563, 0, 1.23887, 1,  - , 180
2274625315576719090, least, 16:11:27:059, 16:12:02:686, 0, 35.627, 1, 100, 0.00030211
2279416280680971236, with, 16:11:25:415, 16:12:09:478, 60.4489, 44.0628, 0, 1150, 0.918072
2281614486744798108, however%4:02:01::, 16:11:21:422, 16:11:21:845, -0.0108831, 0.422724, 1,  - , 54.0061
2297492288573427340, grasshopper, 16:11:22:766, 16:11:47:334, -1.9174e-14, 24.5687, 1, 250, 0.000508413
2327303369434132427, move, 16:11:22:296, 16:11:35:719, 2.1855e-06, 13.4237, 1, 100, 8.25245
2332794113193802497, drug, 16:11:49:063, 16:12:09:478, 26.3999, 20.4152, 1, 100, 0.000360005
2339164364497536699, intraperitoneal, 16:11:45:408, 16:11:56:816, 0.398439, 11.4084, 0, 50, 0.00021757
2339467532206223965, castor, 16:11:46:490, 16:12:03:596, 0, 17.1055, 1, 100, 0.000360047
2343922318378003463, habitat, 16:11:23:223, 16:12:00:555, 0.337827, 37.3324, 1, 100, 0.00118011
2351910561594114173, decay, 16:11:44:124, 16:11:52:491, 2.18009, 8.36703, 1,  - ,  - 
2361060294373546424, attacked, 16:11:39:862, 16:11:58:332, 0, 18.4705, 0, 50, 5.98802e-05
2378608605933616532, confused, 16:11:35:719, 16:12:04:505, 0.349259, 28.7857, 1, 50, 0
2381842145420690425, mammals, 16:11:41:078, 16:12:06:353, 0, 25.275, 0, 50, 5.98802e-05
2383269945325549181, .@9faef653-5d76-440b-aac2-0b94934c0877, 16:11:59:293, 16:11:59:782, 6.49829e-10, 0.488824, 1,  - , 0.666667
2383728019609191491, insects, 16:11:22:529, 16:11:58:821, 0, 36.2916, 0, 550, 0.000638142
2388403988902874381, LEFT-WALL@sentence@4374d289-254c-4ee2-9de0-dbc54f3baa14_parse_0, 16:11:21:526, 16:12:06:353, 0, 44.8264, 0,  - , 49.632
2390611616569436914, 3.000000, 16:11:25:643, 16:11:35:466, 0, 9.82329, 0,  - , 12.2332
2393096767822637387, plays, 16:12:07:426, 16:12:09:478, 15.0216, 2.05181, 0,  - ,  - 
2414096359491665424, behave%2:29:00::, 16:11:22:069, 16:11:28:125, -0.723932, 6.05638, 1,  - , 1.27031
2426338654811360425, facilities, 16:12:04:196, 16:12:09:478, 40.0787, 5.28211, 0,  - ,  - 
2442230549244658961, levo-methamphetamine, 16:11:43:841, 16:11:51:147, 1.46495, 7.3056, 0,  - ,  - 
2447734766456568093, apap, 16:12:09:316, 16:12:09:478, 3.78841, 0.161957, 0,  - ,  - 
2449109142529388817, artifacts, 16:11:28:727, 16:11:53:126, 0.989384, 24.3991, 0, 100, 0.000138497
2451993589956694237, woodlouse%1:05:01::, 16:11:35:854, 16:11:36:133, 4.52445e-11, 0.278473, 1,  - , 0.5
2463892320742056226, lead, 16:11:44:270, 16:12:09:478, 18.4666, 25.2074, 1, 150, 0.000360042
2464416675111206904, tetanolysin, 16:11:44:835, 16:12:01:638, 0.58303, 16.8032, 0,  - ,  - 
2469515225964199258, cannot, 16:11:21:422, 16:12:04:046, 0.0552471, 42.6242, 0, 50, 5.69329
2474718051806495600, sucking, 16:11:28:002, 16:11:36:786, -1.91556e-14, 8.78372, 1, 50, 0.000242228
2485589917371177773, apidae, 16:11:39:203, 16:11:58:821, 0, 19.618, 0, 50, 5.98802e-05
2494033200117866128, ester, 16:12:07:804, 16:12:09:478, 7.45341, 1.67414, 1,  - ,  - 
2499659532755252717, during, 16:11:35:084, 16:11:51:294, 1.46712, 16.2102, 0, 100, 5.98802e-05
2502789265767667731, taxonomic, 16:11:42:482, 16:11:58:659, 0, 16.1769, 1, 50, 5.98802e-05
2529253047206397118, any, 16:11:44:124, 16:12:09:478, 1.95902, 25.3539, 1,  - ,  - 
2531542951854501732, however, 16:11:21:422, 16:12:03:904, 0, 42.4818, 1, 100, 4.90402
